score: 0.24766614815891336
>> 16 BitwiseAndMask(X0, Sobel(X0))
27836,0.6491069554849866
>> 457573 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X2), X4)), FillHoles(Square(X3)))))
27837,0.6491069554849866
>> 457573 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X2), X4)), FillHoles(Square(X3)))))
27838,0.6491069554849866
>> 457573 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X2), X4)), FillHoles(Square(X3)))))
27838,0.6491069554849866
>> 457573 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X2), X4)), FillHoles(Square(X3)))))
27840,0.6491069554849866
>> 457573 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X2), X4)), FillHoles(Square(X3)))))
27840,0.6491069554849866
>> 457573 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X2), X4)), FillHoles(Square(X3)))))
27843,0.6491069554849866
>> 457573 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X2), X4)), FillHoles(Square(X3)))))
27843,0.6491069554849866
>> 457573 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X2), X4)), FillHoles(Square(X3)))))
27843,0.6491069554849866
>> 457573 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X2), X4)), FillHoles(Square(X3)))))
27844,0.6491069554849866
>> 457573 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X2), X4)), FillHoles(Square(X3)))))
27844,0.6491069554849866
>> 457573 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X2), X4)), FillHoles(Square(X3)))))
27845,0.6491069554849866
>> 457573 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X2), X4)), FillHoles(Square(X3)))))
27846,0.6491069554849866
>> 457573 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X2), X4)), FillHoles(Square(X3)))))
27846,0.6491069554849866
>> 457573 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X2), X4)), FillHoles(Square(X3)))))
27847,0.6491069554849866
>> 457573 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X2), X4)), FillHoles(Square(X3)))))
27850,0.6491069554849866
>> 457573 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X2), X4)), FillHoles(Square(X3)))))
27853,0.6491069554849866
>> 457573 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X2), X4)), FillHoles(Square(X3)))))
27853,0.6491069554849866
>> 457573 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X2), X4)), FillHoles(Square(X3)))))
27853,0.6491069554849866
>> 457573 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X2), X4)), FillHoles(Square(X3)))))
27854,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27863,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27869,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27873,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27877,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27880,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27881,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27882,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27885,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27886,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27886,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27889,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27893,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27895,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27903,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27915,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27915,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27915,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27916,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27918,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27924,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27928,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27933,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27933,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27935,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27941,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27941,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27941,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27953,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27955,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27956,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27958,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27959,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27961,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27966,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27974,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27974,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27975,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27980,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27984,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27984,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27984,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27987,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27989,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27992,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27995,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27995,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27995,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27995,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27995,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27999,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27999,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
27999,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28002,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28004,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28005,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28005,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28007,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28009,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28009,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28009,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28011,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28015,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28017,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28019,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28020,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28022,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28022,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28023,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28023,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28025,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28026,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28026,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28026,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28026,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28026,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28026,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28030,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28034,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28038,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28038,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28038,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28038,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28041,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28043,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28043,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28044,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28046,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28046,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28049,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28050,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28050,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28055,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28055,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28056,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28061,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28061,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28061,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28061,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28064,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28069,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28073,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28073,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28073,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28074,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28075,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28078,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28078,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28078,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28079,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28080,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28081,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28081,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28083,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28083,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28083,0.6494768167253883
>> 459216 RemoveSmallHoles(RemoveSmallObjects(BitwiseAnd(ThresholdOtsu(AbsoluteDifference2(BitwiseOr(X0, X5), X4)), FillHoles(Square(X3)))))
28085,0.6494768167253883
