score: 0.0008170677836590062
>> 71 Sobel(FluoTopHat(AbsoluteDifference2(X2, X1)))
15196,0.4586648085432939
>> 213306 Kirsch((X3) - (X0))
15197,0.4586648085432939
>> 213306 Kirsch((X3) - (X0))
15202,0.4586648085432939
>> 213306 Kirsch((X3) - (X0))
15212,0.4586648085432939
>> 213306 Kirsch((X3) - (X0))
15217,0.47276590270344016
>> 24088 Kirsch((X3) - (X1))
15218,0.47314896684577157
>> 214124 Kirsch(BitwiseAnd(X2, (X3) - (X1)))
15221,0.47314896684577157
>> 214124 Kirsch(BitwiseAnd(X2, (X3) - (X1)))
15222,0.47314896684577157
>> 214124 Kirsch(BitwiseAnd(X2, (X3) - (X1)))
15231,0.47314896684577157
>> 214124 Kirsch(BitwiseAnd(X2, (X3) - (X1)))
15237,0.47314896684577157
>> 214124 Kirsch(BitwiseAnd(X2, (X3) - (X1)))
15244,0.47314896684577157
>> 214124 Kirsch(BitwiseAnd(X2, (X3) - (X1)))
15252,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15261,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15262,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15264,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15265,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15265,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15271,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15272,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15274,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15277,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15278,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15279,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15284,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15284,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15284,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15293,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15298,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15298,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15317,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15319,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15328,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15335,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15341,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15341,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15341,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15350,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15352,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15352,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15352,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15355,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15356,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15356,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15356,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15356,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15357,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15361,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15362,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15364,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15370,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15372,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15372,0.4780028405632673
>> 214131 SquareRoot(Open(Mean((X3) - (X1), Kirsch(BitwiseAnd(X2, (X3) - (X1))))))
15378,0.47803766592724845
>> 216290 SquareRoot(Open(Close((X3) - (X1))))
15378,0.47803766592724845
>> 216290 SquareRoot(Open(Close((X3) - (X1))))
15379,0.47803766592724845
>> 216290 SquareRoot(Open(Close((X3) - (X1))))
15379,0.47803766592724845
>> 216290 SquareRoot(Open(Close((X3) - (X1))))
15380,0.4861191590372128
>> 216314 SquareRoot(BinaryInRange(Close((X3) - (X1))))
15382,0.4861191590372128
>> 216314 SquareRoot(BinaryInRange(Close((X3) - (X1))))
15386,0.4861191590372128
>> 216314 SquareRoot(BinaryInRange(Close((X3) - (X1))))
15396,0.4861191590372128
>> 216314 SquareRoot(BinaryInRange(Close((X3) - (X1))))
15406,0.4861191590372128
>> 216314 SquareRoot(BinaryInRange(Close((X3) - (X1))))
15422,0.4861191590372128
>> 216314 SquareRoot(BinaryInRange(Close((X3) - (X1))))
15426,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15426,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15429,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15429,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15446,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15454,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15456,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15456,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15460,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15460,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15462,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15463,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15466,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15467,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15467,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15470,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15481,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15481,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15481,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15485,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15490,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15490,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15490,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15491,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15492,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15494,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15500,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15502,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15506,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15508,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15516,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15516,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15519,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15520,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15520,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15520,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15521,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15522,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15526,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15528,0.4868380175296253
>> 216927 Open(BinaryInRange(Close((X3) - (X1))))
15529,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15538,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15541,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15541,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15542,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15543,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15549,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15552,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15553,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15557,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15558,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15559,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15559,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15560,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15562,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15562,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15563,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15563,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
41000 15569
15572,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15575,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15577,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15579,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15579,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15579,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15582,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15583,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15592,0.488367622924276
>> 217977 Open(RemoveSmallObjects(Close((X3) - (X1))))
15596,0.49179862609076597
>> 218549 Open(RemoveSmallHoles(Close((X3) - (X1))))
15597,0.49179862609076597
>> 218549 Open(RemoveSmallHoles(Close((X3) - (X1))))
15597,0.49179862609076597
>> 218549 Open(RemoveSmallHoles(Close((X3) - (X1))))
15597,0.49179862609076597
>> 218549 Open(RemoveSmallHoles(Close((X3) - (X1))))
15602,0.49179862609076597
>> 218549 Open(RemoveSmallHoles(Close((X3) - (X1))))
15607,0.49179862609076597
>> 218549 Open(RemoveSmallHoles(Close((X3) - (X1))))
15616,0.49179862609076597
>> 218549 Open(RemoveSmallHoles(Close((X3) - (X1))))
15622,0.49179862609076597
>> 218549 Open(RemoveSmallHoles(Close((X3) - (X1))))
15623,0.49179862609076597
>> 218549 Open(RemoveSmallHoles(Close((X3) - (X1))))
15624,0.49179862609076597
>> 218549 Open(RemoveSmallHoles(Close((X3) - (X1))))
15630,0.49179862609076597
>> 218549 Open(RemoveSmallHoles(Close((X3) - (X1))))
15634,0.49179862609076597
>> 218549 Open(RemoveSmallHoles(Close((X3) - (X1))))
15638,0.49179862609076597
>> 218549 Open(RemoveSmallHoles(Close((X3) - (X1))))
15653,0.49179862609076597
>> 218549 Open(RemoveSmallHoles(Close((X3) - (X1))))
15662,0.49179862609076597
>> 218549 Open(RemoveSmallHoles(Close((X3) - (X1))))
15665,0.49179862609076597
>> 218549 Open(RemoveSmallHoles(Close((X3) - (X1))))
15681,0.49179862609076597
>> 218549 Open(RemoveSmallHoles(Close((X3) - (X1))))
15685,0.49179862609076597
>> 218549 Open(RemoveSmallHoles(Close((X3) - (X1))))
15692,0.4953399988606965
>> 219383 Open(AbsoluteDifference2(Close((X3) - (X1)), Denoizing(exp(ThresholdAt1((X3) - (X1))))))
15694,0.4953399988606965
>> 219383 Open(AbsoluteDifference2(Close((X3) - (X1)), Denoizing(exp(ThresholdAt1((X3) - (X1))))))
15696,0.4953399988606965
>> 219383 Open(AbsoluteDifference2(Close((X3) - (X1)), Denoizing(exp(ThresholdAt1((X3) - (X1))))))
15703,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15708,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15711,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15711,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15711,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15719,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15727,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15737,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15741,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15742,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15757,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15757,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15757,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15757,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15757,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15758,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15763,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15763,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15764,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15770,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15770,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15772,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15774,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15778,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15778,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15784,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15791,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15795,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15797,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15797,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15799,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15805,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15809,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15809,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15809,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15814,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15814,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15820,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15825,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15837,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15840,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15844,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15845,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15845,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15846,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15849,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15850,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15851,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15854,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15856,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15856,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15861,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15863,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15867,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15871,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15871,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15871,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15872,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15872,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15872,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15878,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15883,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15887,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15891,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15895,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15898,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15902,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15902,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15904,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15906,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15908,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15933,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15935,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15935,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
15937,0.49904245210152937
>> 219560 Open(AbsoluteDifference2(Close((X3) - (X1)), Embossing(exp(ThresholdAt1((X3) - (X1))))))
